matrix_type,n,sparsity,symmetry,condition_number,diagonal_dominance,size,eig_spread,fro_norm,best_method,jacobi_success,jacobi_iterations,jacobi_time,jacobi_residual,gauss_seidel_success,gauss_seidel_iterations,gauss_seidel_time,gauss_seidel_residual,gradiente_conjugado_success,gradiente_conjugado_iterations,gradiente_conjugado_time,gradiente_conjugado_residual
generate_diagonal_dominant,28,0.0,0.8965867747185158,0.15272795552969176,27.463499707068504,28,12.97890378686457,219.1369666694656,jacobi,True,7,0.0002129077911376953,2.667111471810731e-07,True,6,0.08852720260620117,4.3539708925745665e-08,False,500,0.0,inf
generate_diagonal_dominant,36,0.0,0.9103611370563729,0.16304357935471261,35.998883136191594,36,18.241334696309856,325.69146406349563,jacobi,True,7,0.0002052783966064453,2.492863459184293e-07,True,6,0.12013840675354004,4.895725456081811e-08,False,500,0.0,inf
generate_diagonal_dominant,17,0.0,0.8724899514593372,0.28106991080457044,16.298092062498913,17,14.268600578772919,102.48304986781584,jacobi,True,8,0.0003724098205566406,1.4941355298097816e-07,True,6,0.04846787452697754,7.354863918389996e-08,False,500,0.0,inf
generate_diagonal_dominant,13,0.0,0.8387089215266357,0.23269223409897716,11.53815865863746,13,7.831030459213981,63.28460724373523,jacobi,True,8,0.0002689361572265625,1.6281486609391193e-07,True,6,0.032495737075805664,3.635539668816714e-07,False,500,0.0,inf
generate_diagonal_dominant,44,0.0,0.9190022890406242,0.1776650079664615,43.4172079080569,44,23.653416232243764,434.6871394426744,jacobi,True,7,0.0002200603485107422,6.67238928682717e-08,True,5,0.12772679328918457,6.163452957416318e-07,False,500,0.0,inf
generate_diagonal_dominant,35,0.0,0.9073860906877612,0.18406785967757225,34.30857456264843,35,20.14277917344652,306.5141160098655,jacobi,True,7,0.00023031234741210938,2.2292675283137072e-07,True,6,0.12067604064941406,6.910566540536837e-08,False,500,0.0,inf
generate_diagonal_dominant,26,0.0,0.8933769566519035,0.19425176643067113,25.14454602825078,26,15.874218021604673,193.94379603187596,jacobi,True,7,0.00035953521728515625,7.159929712456407e-07,True,6,0.09908485412597656,3.73664702679836e-08,False,500,0.0,inf
generate_diagonal_dominant,14,0.0,0.8516324090903188,0.21197964876801925,12.470116963991506,14,8.277904501035357,70.84164645698182,jacobi,True,9,0.00037407875061035156,4.814989875656511e-07,True,6,0.0437924861907959,1.1189674637681215e-07,False,500,0.0,inf
generate_diagonal_dominant,39,0.0,0.9105096081340611,0.20693272597980408,37.42202337533845,39,24.685868885447547,352.931107439859,jacobi,True,7,0.00046563148498535156,7.462809487490342e-08,True,5,0.12515568733215332,7.699326976909189e-07,False,500,0.0,inf
generate_diagonal_dominant,12,0.0,0.8391149266759479,0.2708899453273437,10.748325631125525,12,8.706990918981106,56.84548848409914,jacobi,True,8,0.00033545494079589844,5.564661820064221e-07,True,6,0.04057741165161133,2.2434164679510482e-07,False,500,0.0,inf
generate_diagonal_dominant,32,0.0,0.9041321395873466,0.19564046524152678,31.730499011151977,32,19.681527323280505,271.22518412245034,jacobi,True,7,0.0003147125244140625,1.8098882881395514e-07,True,6,0.11471700668334961,1.1287162076975091e-07,False,500,0.0,inf
generate_diagonal_dominant,47,0.0,0.918623591372659,0.17544298469509484,46.38435606379807,47,26.497028063589184,479.4988501688576,jacobi,True,6,0.00028324127197265625,8.493086942368697e-07,True,5,0.14033842086791992,5.160175798171531e-07,False,500,0.0,inf
generate_diagonal_dominant,25,0.0,0.8883010927905198,0.27229307519334084,23.263019826475347,25,20.558006975416934,176.7886578141122,jacobi,True,7,0.0005307197570800781,6.50337482634409e-07,True,6,0.08899211883544922,1.2902289588150027e-07,False,500,0.0,inf
generate_diagonal_dominant,22,0.0,0.8850692245829868,0.1903199769495315,21.005432342986282,22,12.924857112065538,148.9615856905136,jacobi,True,8,0.00025153160095214844,9.202373404869105e-08,True,6,0.06612825393676758,6.196388338756545e-08,False,500,0.0,inf
generate_diagonal_dominant,35,0.0,0.9081110826265575,0.1712507696804473,33.72353192288321,35,18.100163260526024,301.24549671481094,jacobi,True,7,0.0002932548522949219,1.0527319031012059e-07,True,5,0.1037287712097168,7.070799646953358e-07,False,500,0.0,inf
generate_diagonal_dominant,19,0.0,0.869110041692519,0.3072987810791421,17.722041886042682,19,17.08211164814691,117.59300018747606,jacobi,True,7,0.0002772808074951172,3.626058134222283e-07,True,6,0.0657351016998291,3.325488014747949e-07,False,500,0.0,inf
generate_diagonal_dominant,10,0.0,0.8259911704805922,0.2536886149042013,9.264679767573474,10,7.50402496527963,44.81858443112553,jacobi,True,9,0.00039505958557128906,1.4308300245284766e-07,True,6,0.02994704246520996,7.03098535193505e-07,False,500,0.0,inf
generate_diagonal_dominant,20,0.0,0.8736697981272873,0.24124225370192537,18.867983362513126,20,14.151183935118983,128.38054513449384,jacobi,True,7,0.0004911422729492188,8.517031562497299e-07,True,6,0.070068359375,1.5458666632219708e-07,False,500,0.0,inf
generate_diagonal_dominant,14,0.0,0.8538109187818044,0.2687861992315117,14.541674705058465,14,12.04146038868473,82.86176941570271,jacobi,True,7,0.00023221969604492188,8.706664571250878e-07,True,6,0.048139095306396484,9.545269819350611e-08,False,500,0.0,inf
generate_diagonal_dominant,29,0.0,0.8980605260067379,0.2052715431909194,27.901934414702552,29,18.132678248315916,227.22452815801196,jacobi,True,7,0.0003018379211425781,6.310964650346104e-07,True,6,0.1079416275024414,9.685332984448081e-08,False,500,0.0,inf
generate_diagonal_dominant,20,0.0,0.8781768199813925,0.2692511506531089,19.310680520342267,20,17.300416530830166,131.68679319768876,jacobi,True,7,0.00021409988403320312,7.42390976814574e-07,True,6,0.06078624725341797,3.005861689363718e-08,False,500,0.0,inf
generate_diagonal_dominant,13,0.0,0.8366070995092291,0.23026205613236028,11.349183939355681,13,7.737314438364063,62.46692747777579,jacobi,True,8,0.0008165836334228516,7.104085363442704e-07,True,6,0.041522979736328125,8.230916915067937e-08,False,500,0.0,inf
generate_diagonal_dominant,32,0.0,0.9010406767949682,0.20508669580146693,31.412376893016564,32,20.112491369345328,268.33455373853013,jacobi,True,7,0.0002620220184326172,2.717679866037904e-07,True,6,0.10601329803466797,3.815603266475395e-08,False,500,0.0,inf
generate_diagonal_dominant,37,0.0,0.9097180212879762,0.1651428787318777,35.52113616785813,37,19.361936825409394,325.86055208713276,jacobi,True,7,0.00028395652770996094,1.620428787396814e-07,True,6,0.13211345672607422,2.3307030732533976e-08,False,500,0.0,inf
generate_diagonal_dominant,44,0.0,0.9166186643476779,0.1643305898508832,42.83806194573171,44,22.4597732877248,428.48140208435757,jacobi,True,7,0.0007886886596679688,9.003322466969943e-08,True,5,0.11126351356506348,9.256057082457573e-07,False,500,0.0,inf
generate_diagonal_dominant,39,0.0,0.9093374453916908,0.2179665684165011,37.35191871714562,39,26.367783585842865,351.8166252670304,jacobi,True,7,0.00027680397033691406,1.331541521344573e-07,True,5,0.1009986400604248,8.30783764862923e-07,False,500,0.0,inf
generate_diagonal_dominant,42,0.0,0.9166978008474966,0.16031294368830812,41.62892785890432,42,20.64987669034241,406.9041906861892,jacobi,True,6,0.00028204917907714844,8.853995901915367e-07,True,6,0.13909339904785156,2.646420795881103e-08,False,500,0.0,inf
generate_diagonal_dominant,49,0.0,0.9221739014968822,0.1691547950635648,48.479068370003155,49,25.875046976413067,511.3879408547805,jacobi,True,7,0.0005548000335693359,8.208010647136743e-08,True,5,0.1280198097229004,4.7373982126644114e-07,False,500,0.0,inf
